root1	root2	image1	root1	root2	image2	positive
MeGlass_mtcnnpyp_160_32	meglass_120	12172123@N00_identity_1@3170079408_0	MeGlass_mtcnnpyp_160_32	meglass_120	12172123@N00_identity_1@2429673219_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_10@4470997165_1	MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_10@5134028272_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_10@4471040121_0	MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_10@5133386411_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_3@5684819757_2	MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_3@2450302817_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_3@5685391074_3	MeGlass_mtcnnpyp_160_32	meglass_120	12195365@N04_identity_3@2450291017_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	12199582@N00_identity_2@4941245009_0	MeGlass_mtcnnpyp_160_32	meglass_120	12199582@N00_identity_2@5452836254_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12199582@N00_identity_2@4941835986_0	MeGlass_mtcnnpyp_160_32	meglass_120	12199582@N00_identity_2@4716689553_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12238277@N04_identity_0@8557051679_0	MeGlass_mtcnnpyp_160_32	meglass_120	12238277@N04_identity_0@8471098845_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12238277@N04_identity_0@8785554265_3	MeGlass_mtcnnpyp_160_32	meglass_120	12238277@N04_identity_0@8471085671_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12247055@N00_identity_11@4397555920_3	MeGlass_mtcnnpyp_160_32	meglass_120	12247055@N00_identity_11@4229251684_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12247055@N00_identity_11@4397556934_1	MeGlass_mtcnnpyp_160_32	meglass_120	12247055@N00_identity_11@3592610196_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12257577@N00_identity_2@1376542369_0	MeGlass_mtcnnpyp_160_32	meglass_120	12257577@N00_identity_2@2813568194_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	12257577@N00_identity_2@2639227813_0	MeGlass_mtcnnpyp_160_32	meglass_120	12257577@N00_identity_2@1368678061_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12317549@N02_identity_14@5420353174_0	MeGlass_mtcnnpyp_160_32	meglass_120	12317549@N02_identity_14@5419308709_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12317549@N02_identity_14@5420510182_0	MeGlass_mtcnnpyp_160_32	meglass_120	12317549@N02_identity_14@5419269839_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12376942@N08_identity_2@11229654913_1	MeGlass_mtcnnpyp_160_32	meglass_120	12376942@N08_identity_2@2651821606_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12376942@N08_identity_2@9506737208_1	MeGlass_mtcnnpyp_160_32	meglass_120	12376942@N08_identity_2@2285304584_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12482312@N00_identity_0@4867760624_0	MeGlass_mtcnnpyp_160_32	meglass_120	12482312@N00_identity_0@4677410725_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12482312@N00_identity_0@4870596225_0	MeGlass_mtcnnpyp_160_32	meglass_120	12482312@N00_identity_0@4677353991_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12499078@N08_identity_2@3317535877_0	MeGlass_mtcnnpyp_160_32	meglass_120	12499078@N08_identity_2@3318370498_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12499078@N08_identity_2@3317540093_0	MeGlass_mtcnnpyp_160_32	meglass_120	12499078@N08_identity_2@3317544001_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12514310@N08_identity_11@1514966023_1	MeGlass_mtcnnpyp_160_32	meglass_120	12514310@N08_identity_11@1515048859_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12514310@N08_identity_11@1514967675_0	MeGlass_mtcnnpyp_160_32	meglass_120	12514310@N08_identity_11@1515042225_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12525145@N00_identity_2@269876429_1	MeGlass_mtcnnpyp_160_32	meglass_120	12525145@N00_identity_2@155061049_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12525145@N00_identity_2@269876548_0	MeGlass_mtcnnpyp_160_32	meglass_120	12525145@N00_identity_2@1186527453_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12538423@N08_identity_7@9144954337_0	MeGlass_mtcnnpyp_160_32	meglass_120	12538423@N08_identity_7@9146713439_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12538423@N08_identity_7@9144979023_2	MeGlass_mtcnnpyp_160_32	meglass_120	12538423@N08_identity_7@9146080031_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12584147@N04_identity_9@7012894507_0	MeGlass_mtcnnpyp_160_32	meglass_120	12584147@N04_identity_9@6867514778_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12584147@N04_identity_9@7012894535_0	MeGlass_mtcnnpyp_160_32	meglass_120	12584147@N04_identity_9@6867484028_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12624532@N07_identity_2@5819601546_0	MeGlass_mtcnnpyp_160_32	meglass_120	12624532@N07_identity_2@6130675547_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12624532@N07_identity_2@8123476196_0	MeGlass_mtcnnpyp_160_32	meglass_120	12624532@N07_identity_2@5928246708_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12666205@N00_identity_1@5016885975_0	MeGlass_mtcnnpyp_160_32	meglass_120	12666205@N00_identity_1@3926757497_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12666205@N00_identity_1@5017447384_1	MeGlass_mtcnnpyp_160_32	meglass_120	12666205@N00_identity_1@3923737291_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12692384@N00_identity_5@11020601196_0	MeGlass_mtcnnpyp_160_32	meglass_120	12692384@N00_identity_5@1109391303_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12692384@N00_identity_5@13959207751_1	MeGlass_mtcnnpyp_160_32	meglass_120	12692384@N00_identity_5@1099011116_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12774122@N04_identity_0@4664782561_0	MeGlass_mtcnnpyp_160_32	meglass_120	12774122@N04_identity_0@2622536032_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12774122@N04_identity_0@4665412682_0	MeGlass_mtcnnpyp_160_32	meglass_120	12774122@N04_identity_0@10103140286_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12786044@N00_identity_29@10282080773_1	MeGlass_mtcnnpyp_160_32	meglass_120	12786044@N00_identity_29@6899388979_10	1
MeGlass_mtcnnpyp_160_32	meglass_120	12786044@N00_identity_29@8440004712_0	MeGlass_mtcnnpyp_160_32	meglass_120	12786044@N00_identity_29@6899388411_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	12818386@N00_identity_4@5887121032_0	MeGlass_mtcnnpyp_160_32	meglass_120	12818386@N00_identity_4@5899205324_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12818386@N00_identity_4@7391963914_0	MeGlass_mtcnnpyp_160_32	meglass_120	12818386@N00_identity_4@5895497525_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12982579@N00_identity_34@5131690367_2	MeGlass_mtcnnpyp_160_32	meglass_120	12982579@N00_identity_34@2197014050_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12982579@N00_identity_34@5132286960_2	MeGlass_mtcnnpyp_160_32	meglass_120	12982579@N00_identity_34@2196873724_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	12985841@N00_identity_1@202127145_0	MeGlass_mtcnnpyp_160_32	meglass_120	12985841@N00_identity_1@357436024_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12985841@N00_identity_1@202740443_0	MeGlass_mtcnnpyp_160_32	meglass_120	12985841@N00_identity_1@13388084_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12999139@N00_identity_0@3689703226_0	MeGlass_mtcnnpyp_160_32	meglass_120	12999139@N00_identity_0@2117031379_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	12999139@N00_identity_0@4503399114_0	MeGlass_mtcnnpyp_160_32	meglass_120	12999139@N00_identity_0@10490696075_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13081107@N02_identity_4@2196014211_0	MeGlass_mtcnnpyp_160_32	meglass_120	13081107@N02_identity_4@2197718284_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13081107@N02_identity_4@2196800934_0	MeGlass_mtcnnpyp_160_32	meglass_120	13081107@N02_identity_4@2196047977_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13083246@N03_identity_1@11187949745_0	MeGlass_mtcnnpyp_160_32	meglass_120	13083246@N03_identity_1@2422880387_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	13083246@N03_identity_1@11187964975_1	MeGlass_mtcnnpyp_160_32	meglass_120	13083246@N03_identity_1@1353191126_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13125640@N07_identity_44@1435251995_2	MeGlass_mtcnnpyp_160_32	meglass_120	13125640@N07_identity_44@1435261387_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13125640@N07_identity_44@1435254237_0	MeGlass_mtcnnpyp_160_32	meglass_120	13125640@N07_identity_44@1435260173_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	13281029@N00_identity_1@4785424920_0	MeGlass_mtcnnpyp_160_32	meglass_120	13281029@N00_identity_1@5171147843_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13281029@N00_identity_1@4949590531_0	MeGlass_mtcnnpyp_160_32	meglass_120	13281029@N00_identity_1@4890819539_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13334322@N00_identity_59@7179125412_3	MeGlass_mtcnnpyp_160_32	meglass_120	13334322@N00_identity_59@8723666267_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	13334322@N00_identity_59@7179125768_2	MeGlass_mtcnnpyp_160_32	meglass_120	13334322@N00_identity_59@2837813564_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13370398@N08_identity_0@10092853545_0	MeGlass_mtcnnpyp_160_32	meglass_120	13370398@N08_identity_0@10507711535_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13370398@N08_identity_0@10586513296_0	MeGlass_mtcnnpyp_160_32	meglass_120	13370398@N08_identity_0@10234075656_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13388070@N06_identity_0@2326842324_0	MeGlass_mtcnnpyp_160_32	meglass_120	13388070@N06_identity_0@3897785591_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13388070@N06_identity_0@2402383647_0	MeGlass_mtcnnpyp_160_32	meglass_120	13388070@N06_identity_0@2954633967_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13391537@N02_identity_4@4829167733_0	MeGlass_mtcnnpyp_160_32	meglass_120	13391537@N02_identity_4@4832183978_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	13391537@N02_identity_4@4829178276_0	MeGlass_mtcnnpyp_160_32	meglass_120	13391537@N02_identity_4@4830050860_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13481346@N00_identity_1@9726009873_1	MeGlass_mtcnnpyp_160_32	meglass_120	13481346@N00_identity_1@2716092898_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13481346@N00_identity_1@9726035053_1	MeGlass_mtcnnpyp_160_32	meglass_120	13481346@N00_identity_1@218950062_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	13491639@N00_identity_0@236295630_0	MeGlass_mtcnnpyp_160_32	meglass_120	13491639@N00_identity_0@398814144_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	13491639@N00_identity_0@237052013_0	MeGlass_mtcnnpyp_160_32	meglass_120	13491639@N00_identity_0@398808472_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13516406@N00_identity_6@176242384_0	MeGlass_mtcnnpyp_160_32	meglass_120	13516406@N00_identity_6@176228297_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13516406@N00_identity_6@235988807_0	MeGlass_mtcnnpyp_160_32	meglass_120	13516406@N00_identity_6@176216002_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	13706143@N00_identity_0@2662682581_2	MeGlass_mtcnnpyp_160_32	meglass_120	13706143@N00_identity_0@2662682581_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13706143@N00_identity_0@2662683153_0	MeGlass_mtcnnpyp_160_32	meglass_120	13706143@N00_identity_0@2662682499_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13825348@N03_identity_7@6097194057_5	MeGlass_mtcnnpyp_160_32	meglass_120	13825348@N03_identity_7@6097381897_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	13825348@N03_identity_7@6098028114_2	MeGlass_mtcnnpyp_160_32	meglass_120	13825348@N03_identity_7@6097370551_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	13905012@N00_identity_0@4718805591_0	MeGlass_mtcnnpyp_160_32	meglass_120	13905012@N00_identity_0@7060327499_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	13905012@N00_identity_0@8712519896_2	MeGlass_mtcnnpyp_160_32	meglass_120	13905012@N00_identity_0@6914241784_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	13942517@N00_identity_2@1364248007_0	MeGlass_mtcnnpyp_160_32	meglass_120	13942517@N00_identity_2@152144389_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13942517@N00_identity_2@1824909412_0	MeGlass_mtcnnpyp_160_32	meglass_120	13942517@N00_identity_2@152141198_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13978001@N00_identity_0@10603265956_1	MeGlass_mtcnnpyp_160_32	meglass_120	13978001@N00_identity_0@13849158895_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	13978001@N00_identity_0@11517655114_2	MeGlass_mtcnnpyp_160_32	meglass_120	13978001@N00_identity_0@13024906954_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14004911@N03_identity_0@2188921791_0	MeGlass_mtcnnpyp_160_32	meglass_120	14004911@N03_identity_0@2246507044_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14004911@N03_identity_0@2233553673_0	MeGlass_mtcnnpyp_160_32	meglass_120	14004911@N03_identity_0@2245775793_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14036428@N00_identity_0@10122988174_1	MeGlass_mtcnnpyp_160_32	meglass_120	14036428@N00_identity_0@9169232624_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14036428@N00_identity_0@10123165453_1	MeGlass_mtcnnpyp_160_32	meglass_120	14036428@N00_identity_0@9167010355_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_0@5281394025_2	MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_0@5545647796_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_0@5426616175_0	MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_0@5545076419_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_9@6523531965_3	MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_9@8398161157_4	1
MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_9@6523532959_2	MeGlass_mtcnnpyp_160_32	meglass_120	14074262@N08_identity_9@8398157627_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	14103785@N00_identity_1@2763330591_0	MeGlass_mtcnnpyp_160_32	meglass_120	14103785@N00_identity_1@2622691253_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14103785@N00_identity_1@3737414126_0	MeGlass_mtcnnpyp_160_32	meglass_120	14103785@N00_identity_1@2588224899_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	14193632@N03_identity_1@11069442013_0	MeGlass_mtcnnpyp_160_32	meglass_120	14193632@N03_identity_1@5884190841_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14193632@N03_identity_1@11069907085_1	MeGlass_mtcnnpyp_160_32	meglass_120	14193632@N03_identity_1@11107005334_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_28@2044778090_1	MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_28@6579909995_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_28@4219687055_0	MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_28@11557142726_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_3@14012797054_0	MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_3@2687937038_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_3@2543831600_0	MeGlass_mtcnnpyp_160_32	meglass_120	14235202@N00_identity_3@2543020559_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14239007@N00_identity_15@3495559178_0	MeGlass_mtcnnpyp_160_32	meglass_120	14239007@N00_identity_15@4804333800_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14239007@N00_identity_15@5775004837_0	MeGlass_mtcnnpyp_160_32	meglass_120	14239007@N00_identity_15@4680598750_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14261684@N08_identity_0@12516577933_0	MeGlass_mtcnnpyp_160_32	meglass_120	14261684@N08_identity_0@12534090275_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14261684@N08_identity_0@4230704411_0	MeGlass_mtcnnpyp_160_32	meglass_120	14261684@N08_identity_0@12533837995_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14276012@N04_identity_5@9023282383_1	MeGlass_mtcnnpyp_160_32	meglass_120	14276012@N04_identity_5@5901143663_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14276012@N04_identity_5@9025295318_1	MeGlass_mtcnnpyp_160_32	meglass_120	14276012@N04_identity_5@5901137925_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14363769@N00_identity_0@5689672946_0	MeGlass_mtcnnpyp_160_32	meglass_120	14363769@N00_identity_0@2943070269_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14363769@N00_identity_0@6310755507_0	MeGlass_mtcnnpyp_160_32	meglass_120	14363769@N00_identity_0@10260815754_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14391210@N00_identity_0@2914933073_0	MeGlass_mtcnnpyp_160_32	meglass_120	14391210@N00_identity_0@1499810853_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14391210@N00_identity_0@2914934457_1	MeGlass_mtcnnpyp_160_32	meglass_120	14391210@N00_identity_0@136787207_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_0@3642333691_0	MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_0@2574201997_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_0@3667576290_2	MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_0@2573002606_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_1@3612639849_1	MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_1@2305426831_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_1@3613456185_0	MeGlass_mtcnnpyp_160_32	meglass_120	14468234@N03_identity_1@2213458000_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	14469908@N00_identity_6@4673204607_0	MeGlass_mtcnnpyp_160_32	meglass_120	14469908@N00_identity_6@282511681_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14469908@N00_identity_6@4673825866_0	MeGlass_mtcnnpyp_160_32	meglass_120	14469908@N00_identity_6@185751771_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	14507736@N08_identity_1@3854941324_0	MeGlass_mtcnnpyp_160_32	meglass_120	14507736@N08_identity_1@3854939806_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14507736@N08_identity_1@3957962772_0	MeGlass_mtcnnpyp_160_32	meglass_120	14507736@N08_identity_1@3824818063_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14533337@N04_identity_24@3114909003_0	MeGlass_mtcnnpyp_160_32	meglass_120	14533337@N04_identity_24@3341137492_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14533337@N04_identity_24@3114910153_5	MeGlass_mtcnnpyp_160_32	meglass_120	14533337@N04_identity_24@3340308781_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	14540413@N06_identity_0@7203560086_0	MeGlass_mtcnnpyp_160_32	meglass_120	14540413@N06_identity_0@7623384530_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14540413@N06_identity_0@7857280256_1	MeGlass_mtcnnpyp_160_32	meglass_120	14540413@N06_identity_0@7623376816_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14564599@N00_identity_0@3754178249_0	MeGlass_mtcnnpyp_160_32	meglass_120	14564599@N00_identity_0@3205436677_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14564599@N00_identity_0@3754881740_0	MeGlass_mtcnnpyp_160_32	meglass_120	14564599@N00_identity_0@312774504_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_26@1595762546_1	MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_26@1594859509_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_26@1595764638_1	MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_26@1594852559_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_60@2132510716_0	MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_60@2132403184_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_60@2132538914_0	MeGlass_mtcnnpyp_160_32	meglass_120	14576853@N00_identity_60@2131629123_5	1
MeGlass_mtcnnpyp_160_32	meglass_120	14591176@N07_identity_12@3898649338_0	MeGlass_mtcnnpyp_160_32	meglass_120	14591176@N07_identity_12@2649096757_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14591176@N07_identity_12@3898650826_0	MeGlass_mtcnnpyp_160_32	meglass_120	14591176@N07_identity_12@2649062335_11	1
MeGlass_mtcnnpyp_160_32	meglass_120	14607477@N00_identity_0@1459429967_0	MeGlass_mtcnnpyp_160_32	meglass_120	14607477@N00_identity_0@1459348985_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14607477@N00_identity_0@1460265682_0	MeGlass_mtcnnpyp_160_32	meglass_120	14607477@N00_identity_0@1459012271_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14668466@N08_identity_1@3026194200_0	MeGlass_mtcnnpyp_160_32	meglass_120	14668466@N08_identity_1@1768477025_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14668466@N08_identity_1@3497113055_2	MeGlass_mtcnnpyp_160_32	meglass_120	14668466@N08_identity_1@1768438505_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14746402@N00_identity_0@1187041769_0	MeGlass_mtcnnpyp_160_32	meglass_120	14746402@N00_identity_0@129098106_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	14746402@N00_identity_0@1187905034_0	MeGlass_mtcnnpyp_160_32	meglass_120	14746402@N00_identity_0@129098100_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	14771153@N04_identity_5@4979796985_11	MeGlass_mtcnnpyp_160_32	meglass_120	14771153@N04_identity_5@7957531248_10	1
MeGlass_mtcnnpyp_160_32	meglass_120	14771153@N04_identity_5@5200406706_1	MeGlass_mtcnnpyp_160_32	meglass_120	14771153@N04_identity_5@6247654622_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14799472@N00_identity_1@3435992589_0	MeGlass_mtcnnpyp_160_32	meglass_120	14799472@N00_identity_1@2556890364_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	14799472@N00_identity_1@4024824498_0	MeGlass_mtcnnpyp_160_32	meglass_120	14799472@N00_identity_1@2556039865_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14847380@N00_identity_0@3420895711_6	MeGlass_mtcnnpyp_160_32	meglass_120	14847380@N00_identity_0@3148951054_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14847380@N00_identity_0@3442938336_0	MeGlass_mtcnnpyp_160_32	meglass_120	14847380@N00_identity_0@3148117919_4	1
MeGlass_mtcnnpyp_160_32	meglass_120	14883238@N02_identity_0@3162898286_1	MeGlass_mtcnnpyp_160_32	meglass_120	14883238@N02_identity_0@2966339701_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14883238@N02_identity_0@3500098700_1	MeGlass_mtcnnpyp_160_32	meglass_120	14883238@N02_identity_0@2069754965_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14934133@N00_identity_3@2261083063_1	MeGlass_mtcnnpyp_160_32	meglass_120	14934133@N00_identity_3@1518047747_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	14934133@N00_identity_3@615313814_1	MeGlass_mtcnnpyp_160_32	meglass_120	14934133@N00_identity_3@1325026238_2	1
MeGlass_mtcnnpyp_160_32	meglass_120	14977714@N00_identity_1@6386998107_0	MeGlass_mtcnnpyp_160_32	meglass_120	14977714@N00_identity_1@138781106_3	1
MeGlass_mtcnnpyp_160_32	meglass_120	14977714@N00_identity_1@8279258717_0	MeGlass_mtcnnpyp_160_32	meglass_120	14977714@N00_identity_1@12262303696_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	15046258@N00_identity_2@7667542064_0	MeGlass_mtcnnpyp_160_32	meglass_120	15046258@N00_identity_2@7670256544_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	15046258@N00_identity_2@7667547822_0	MeGlass_mtcnnpyp_160_32	meglass_120	15046258@N00_identity_2@7667536056_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	15067089@N00_identity_2@1510572490_0	MeGlass_mtcnnpyp_160_32	meglass_120	15067089@N00_identity_2@2544421479_1	1
MeGlass_mtcnnpyp_160_32	meglass_120	15067089@N00_identity_2@2224694010_0	MeGlass_mtcnnpyp_160_32	meglass_120	15067089@N00_identity_2@1509718861_0	1
MeGlass_mtcnnpyp_160_32	meglass_120	15116075@N06_identity_1@8548359953_0	MeGlass_mtcnnpyp_160_32	meglass_120	15116075@N06_identity_1@8548506503_0	1
